Sample 2291: No. iterations = 1, Error = 2.74214e-005
Sample 2292: No. iterations = 1, Error = 0.000201068
Sample 2293: No. iterations = 246, Error = 0.000997753
Sample 2294: No. iterations = 1, Error = 7.70939e-005
Sample 2295: No. iterations = 1, Error = 0.000297038
Sample 2296: No. iterations = 1, Error = 0.000146262
Sample 2297: No. iterations = 1, Error = 6.92492e-005
Sample 2298: No. iterations = 1, Error = 0.000110597
Sample 2299: No. iterations = 1, Error = 0.000238922
Sample 2300: No. iterations = 160, Error = 0.00099845
Sample 2301: No. iterations = 1, Error = 0.000125272
Sample 2302: No. iterations = 1, Error = 6.78531e-005
Sample 2303: No. iterations = 512, Error = 0.00159319
Sample 2304: No. iterations = 1, Error = 0.00013864
Sample 2305: No. iterations = 196, Error = 0.000998744
Sample 2306: No. iterations = 1, Error = 5.65931e-005
Sample 2307: No. iterations = 512, Error = 0.00105194
Sample 2308: No. iterations = 1, Error = 9.68563e-005
Sample 2309: No. iterations = 512, Error = 0.00110921
Sample 2310: No. iterations = 142, Error = 0.00099965
Sample 2311: No. iterations = 512, Error = 0.00143697
Sample 2312: No. iterations = 1, Error = 0.000375493
Sample 2313: No. iterations = 1, Error = 1.26513e-005
Sample 2314: No. iterations = 1, Error = 1.7671e-005
Sample 2315: No. iterations = 144, Error = 0.00099723
Sample 2316: No. iterations = 1, Error = 0.000212438
Sample 2317: No. iterations = 1, Error = 0.0003162
Sample 2318: No. iterations = 1, Error = 0.000107409
Sample 2319: No. iterations = 228, Error = 0.000998767
Sample 2320: No. iterations = 1, Error = 0.000110358
Sample 2321: No. iterations = 512, Error = 0.00105246
Sample 2322: No. iterations = 441, Error = 0.000998882
Sample 2323: No. iterations = 193, Error = 0.000998391
Sample 2324: No. iterations = 432, Error = 0.000998604
Sample 2325: No. iterations = 184, Error = 0.000998909
Sample 2326: No. iterations = 1, Error = 5.13912e-005
Sample 2327: No. iterations = 28, Error = 0.000999631
Sample 2328: No. iterations = 1, Error = 3.60139e-005
Sample 2329: No. iterations = 322, Error = 0.000999538
Sample 2330: No. iterations = 1, Error = 6.61953e-005
Sample 2331: No. iterations = 512, Error = 0.00100054
Sample 2332: No. iterations = 161, Error = 0.000995802
Sample 2333: No. iterations = 1, Error = 0.000393443
Sample 2334: No. iterations = 100, Error = 0.000998616
Sample 2335: No. iterations = 389, Error = 0.000999969
Sample 2336: No. iterations = 243, Error = 0.000998449
Sample 2337: No. iterations = 1, Error = 0.000198077
Sample 2338: No. iterations = 160, Error = 0.000998674
Sample 2339: No. iterations = 493, Error = 0.000998419
Sample 2340: No. iterations = 512, Error = 0.0010666
Sample 2341: No. iterations = 216, Error = 0.000997099
Sample 2342: No. iterations = 342, Error = 0.000998808
Sample 2343: No. iterations = 499, Error = 0.000998452
Sample 2344: No. iterations = 230, Error = 0.000999547
Sample 2345: No. iterations = 333, Error = 0.00099929
Sample 2346: No. iterations = 1, Error = 0.000732778
Sample 2347: No. iterations = 1, Error = 0.000299626
Sample 2348: No. iterations = 192, Error = 0.00099697
Sample 2349: No. iterations = 1, Error = 2.73004e-006
Sample 2350: No. iterations = 420, Error = 0.00099899
Sample 2351: No. iterations = 512, Error = 0.00123237
Sample 2352: No. iterations = 310, Error = 0.000997738
Sample 2353: No. iterations = 512, Error = 0.00125557
Sample 2354: No. iterations = 357, Error = 0.00099993
Sample 2355: No. iterations = 1, Error = 0.000466709
Sample 2356: No. iterations = 76, Error = 0.000999562
Sample 2357: No. iterations = 1, Error = 0.000102689
Sample 2358: No. iterations = 176, Error = 0.000998327
Sample 2359: No. iterations = 195, Error = 0.00099963
Sample 2360: No. iterations = 506, Error = 0.000998076
Sample 2361: No. iterations = 109, Error = 0.000998705
Sample 2362: No. iterations = 198, Error = 0.000997613
Sample 2363: No. iterations = 1, Error = 0.000407552
Sample 2364: No. iterations = 512, Error = 0.00142246
Sample 2365: No. iterations = 295, Error = 0.000998987
Sample 2366: No. iterations = 1, Error = 0.00035103
Sample 2367: No. iterations = 1, Error = 9.38768e-005
Sample 2368: No. iterations = 387, Error = 0.000998995
Sample 2369: No. iterations = 367, Error = 0.000999445
Sample 2370: No. iterations = 320, Error = 0.000998229
Sample 2371: No. iterations = 496, Error = 0.00099843
Sample 2372: No. iterations = 512, Error = 0.00128137
Sample 2373: No. iterations = 1, Error = 2.21163e-005
Sample 2374: No. iterations = 139, Error = 0.000999541
Sample 2375: No. iterations = 1, Error = 0.000225907
Sample 2376: No. iterations = 432, Error = 0.000999109
Sample 2377: No. iterations = 242, Error = 0.000997763
Sample 2378: No. iterations = 171, Error = 0.000999532
Sample 2379: No. iterations = 152, Error = 0.000999539
Sample 2380: No. iterations = 224, Error = 0.000999046
Sample 2381: No. iterations = 261, Error = 0.000997534
Sample 2382: No. iterations = 292, Error = 0.000999194
Sample 2383: No. iterations = 233, Error = 0.000999381
Sample 2384: No. iterations = 1, Error = 0.000336672
Sample 2385: No. iterations = 390, Error = 0.000999285
Sample 2386: No. iterations = 397, Error = 0.000999732
Sample 2387: No. iterations = 1, Error = 1.72433e-006
Sample 2388: No. iterations = 1, Error = 0.0001396
Sample 2389: No. iterations = 1, Error = 3.4418e-005
Sample 2390: No. iterations = 1, Error = 0.000472855
Sample 2391: No. iterations = 212, Error = 0.000998528
Sample 2392: No. iterations = 313, Error = 0.000999058
Sample 2393: No. iterations = 108, Error = 0.000997976
Sample 2394: No. iterations = 1, Error = 6.00315e-005
Sample 2395: No. iterations = 119, Error = 0.000999251
Sample 2396: No. iterations = 294, Error = 0.000998904
Sample 2397: No. iterations = 298, Error = 0.000997436
Sample 2398: No. iterations = 162, Error = 0.000997584
Sample 2399: No. iterations = 147, Error = 0.00099902
Sample 2400: No. iterations = 1, Error = 0.000859881
Sample 2401: No. iterations = 1, Error = 1.5729e-005
Sample 2402: No. iterations = 1, Error = 0.000215861
Sample 2403: No. iterations = 512, Error = 0.00167416
Sample 2404: No. iterations = 89, Error = 0.000999349
Sample 2405: No. iterations = 382, Error = 0.000999893
Sample 2406: No. iterations = 1, Error = 0.000486006
Sample 2407: No. iterations = 421, Error = 0.000998956
Sample 2408: No. iterations = 347, Error = 0.000999872
Sample 2409: No. iterations = 418, Error = 0.000999905
Sample 2410: No. iterations = 218, Error = 0.000996393
Sample 2411: No. iterations = 512, Error = 0.499993
Sample 2412: No. iterations = 1, Error = 5.26604e-005
Sample 2413: No. iterations = 284, Error = 0.000998526
Sample 2414: No. iterations = 212, Error = 0.000998502
Sample 2415: No. iterations = 1, Error = 0.000255533
Sample 2416: No. iterations = 512, Error = 0.00128264
Sample 2417: No. iterations = 1, Error = 0.000471661
Sample 2418: No. iterations = 1, Error = 9.10353e-006
Sample 2419: No. iterations = 1, Error = 4.86737e-005
Sample 2420: No. iterations = 512, Error = 0.00103419
Sample 2421: No. iterations = 1, Error = 0.000456841
Sample 2422: No. iterations = 248, Error = 0.000997651
Sample 2423: No. iterations = 1, Error = 0.000893721
Sample 2424: No. iterations = 512, Error = 0.0015581
Sample 2425: No. iterations = 211, Error = 0.000995574
Sample 2426: No. iterations = 512, Error = 0.00166422
Sample 2427: No. iterations = 512, Error = 0.00205396
Sample 2428: No. iterations = 370, Error = 0.000998052
Sample 2429: No. iterations = 427, Error = 0.000998416
Sample 2430: No. iterations = 1, Error = 5.76072e-005
Sample 2431: No. iterations = 442, Error = 0.000999536
Sample 2432: No. iterations = 1, Error = 0.000501557
Sample 2433: No. iterations = 1, Error = 0.000237768
Sample 2434: No. iterations = 1, Error = 0.000115493
Sample 2435: No. iterations = 512, Error = 0.00141236
Sample 2436: No. iterations = 184, Error = 0.000998449
Sample 2437: No. iterations = 312, Error = 0.000999702
Sample 2438: No. iterations = 1, Error = 9.69724e-005
Sample 2439: No. iterations = 136, Error = 0.000999942
Sample 2440: No. iterations = 165, Error = 0.000999108
Sample 2441: No. iterations = 1, Error = 1.76247e-005
Sample 2442: No. iterations = 335, Error = 0.000998212
Sample 2443: No. iterations = 512, Error = 0.00107337
Sample 2444: No. iterations = 331, Error = 0.000998366
Sample 2445: No. iterations = 220, Error = 0.000999481
Sample 2446: No. iterations = 416, Error = 0.000999434
Sample 2447: No. iterations = 512, Error = 0.00116924
Sample 2448: No. iterations = 370, Error = 0.000998481
Sample 2449: No. iterations = 287, Error = 0.000998052
Sample 2450: No. iterations = 325, Error = 0.000999719
Sample 2451: No. iterations = 512, Error = 0.501051
Sample 2452: No. iterations = 119, Error = 0.000999383
Sample 2453: No. iterations = 1, Error = 6.05378e-005
Sample 2454: No. iterations = 512, Error = 0.00118878
Sample 2455: No. iterations = 444, Error = 0.00099928
Sample 2456: No. iterations = 1, Error = 2.73276e-006
Sample 2457: No. iterations = 457, Error = 0.000999485
Sample 2458: No. iterations = 1, Error = 9.36594e-005
Sample 2459: No. iterations = 1, Error = 0.00029546
Sample 2460: No. iterations = 394, Error = 0.000998792
Sample 2461: No. iterations = 512, Error = 0.00100908
Sample 2462: No. iterations = 381, Error = 0.00099996
Sample 2463: No. iterations = 1, Error = 0.000436539
Sample 2464: No. iterations = 1, Error = 1.07832e-005
Sample 2465: No. iterations = 214, Error = 0.000999233
Sample 2466: No. iterations = 1, Error = 0.000182031
Sample 2467: No. iterations = 172, Error = 0.00099933
Sample 2468: No. iterations = 1, Error = 0.000732288
Sample 2469: No. iterations = 1, Error = 0.000876372
Sample 2470: No. iterations = 420, Error = 0.00099875
Sample 2471: No. iterations = 243, Error = 0.000998651
Sample 2472: No. iterations = 1, Error = 0.000409844
Sample 2473: No. iterations = 512, Error = 0.00107455
Sample 2474: No. iterations = 181, Error = 0.000997209
Sample 2475: No. iterations = 1, Error = 0.000369325
Sample 2476: No. iterations = 234, Error = 0.000997871
Sample 2477: No. iterations = 1, Error = 0.000167872
Sample 2478: No. iterations = 269, Error = 0.000996886
Sample 2479: No. iterations = 274, Error = 0.000998669
Sample 2480: No. iterations = 1, Error = 0.000207292
Sample 2481: No. iterations = 512, Error = 0.00128205
Sample 2482: No. iterations = 1, Error = 0.000307262
Sample 2483: No. iterations = 1, Error = 4.75105e-005
Sample 2484: No. iterations = 1, Error = 0.000462424
Sample 2485: No. iterations = 512, Error = 0.00136278
Sample 2486: No. iterations = 126, Error = 0.000999039
Sample 2487: No. iterations = 319, Error = 0.000999222
Sample 2488: No. iterations = 37, Error = 0.000995994
Sample 2489: No. iterations = 512, Error = 0.00101367
Sample 2490: No. iterations = 374, Error = 0.000998141
Sample 2491: No. iterations = 512, Error = 0.00120028
Sample 2492: No. iterations = 1, Error = 0.000216289
Sample 2493: No. iterations = 231, Error = 0.000999961
Sample 2494: No. iterations = 1, Error = 5.9188e-006
Sample 2495: No. iterations = 56, Error = 0.000998501
Sample 2496: No. iterations = 1, Error = 9.71648e-005
Sample 2497: No. iterations = 405, Error = 0.000999163
Sample 2498: No. iterations = 434, Error = 0.000999963
Sample 2499: No. iterations = 1, Error = 0.000500447
Sample 2500: No. iterations = 1, Error = 0.000594144
Sample 2501: No. iterations = 1, Error = 0.000567377
Sample 2502: No. iterations = 272, Error = 0.000997597
Sample 2503: No. iterations = 128, Error = 0.000995299
Sample 2504: No. iterations = 344, Error = 0.00099954
Sample 2505: No. iterations = 1, Error = 1.59786e-006
Sample 2506: No. iterations = 1, Error = 0.00013632
Sample 2507: No. iterations = 221, Error = 0.000999178
Sample 2508: No. iterations = 1, Error = 0.000903897
Sample 2509: No. iterations = 1, Error = 0.000793288
Sample 2510: No. iterations = 236, Error = 0.00099781
Sample 2511: No. iterations = 327, Error = 0.000999124
Sample 2512: No. iterations = 203, Error = 0.000999475
Sample 2513: No. iterations = 1, Error = 2.23004e-005
Sample 2514: No. iterations = 1, Error = 2.2469e-006
Sample 2515: No. iterations = 262, Error = 0.00099788
Sample 2516: No. iterations = 496, Error = 0.000998848
Sample 2517: No. iterations = 1, Error = 8.87873e-006
Sample 2518: No. iterations = 1, Error = 1.64025e-005
Sample 2519: No. iterations = 280, Error = 0.000998176
Sample 2520: No. iterations = 134, Error = 0.000996453
Sample 2521: No. iterations = 224, Error = 0.000997547
Sample 2522: No. iterations = 200, Error = 0.000997999
Sample 2523: No. iterations = 1, Error = 9.1669e-006
Sample 2524: No. iterations = 1, Error = 0.000205238
Sample 2525: No. iterations = 217, Error = 0.000996992
Sample 2526: No. iterations = 1, Error = 0.000228224
Sample 2527: No. iterations = 308, Error = 0.000999316
Sample 2528: No. iterations = 160, Error = 0.000997014
Sample 2529: No. iterations = 1, Error = 0.000367643
Sample 2530: No. iterations = 451, Error = 0.000998751
Sample 2531: No. iterations = 1, Error = 0.000797124
Sample 2532: No. iterations = 398, Error = 0.000997745
Sample 2533: No. iterations = 157, Error = 0.000995535
Sample 2534: No. iterations = 1, Error = 0.000152839
Sample 2535: No. iterations = 422, Error = 0.000999234
Sample 2536: No. iterations = 425, Error = 0.000999618
Sample 2537: No. iterations = 207, Error = 0.000997027
Sample 2538: No. iterations = 467, Error = 0.000998842
Sample 2539: No. iterations = 1, Error = 5.0938e-005
Sample 2540: No. iterations = 1, Error = 2.08134e-006
Sample 2541: No. iterations = 1, Error = 4.11944e-007
Sample 2542: No. iterations = 1, Error = 2.41068e-006
Sample 2543: No. iterations = 233, Error = 0.000996902
Sample 2544: No. iterations = 1, Error = 7.10086e-006
Sample 2545: No. iterations = 1, Error = 0.000743127
Sample 2546: No. iterations = 1, Error = 0.00015323
Sample 2547: No. iterations = 262, Error = 0.000999712
Sample 2548: No. iterations = 463, Error = 0.000999325
Sample 2549: No. iterations = 1, Error = 0.000265979
Sample 2550: No. iterations = 512, Error = 0.00112464
Sample 2551: No. iterations = 204, Error = 0.000997497
Sample 2552: No. iterations = 512, Error = 0.00121953
Sample 2553: No. iterations = 1, Error = 9.32608e-005
Sample 2554: No. iterations = 335, Error = 0.00099916
Sample 2555: No. iterations = 490, Error = 0.000999891
Sample 2556: No. iterations = 496, Error = 0.000999811
Sample 2557: No. iterations = 429, Error = 0.000999065
Sample 2558: No. iterations = 307, Error = 0.000998633
Sample 2559: No. iterations = 1, Error = 1.13315e-007
Sample 2560: No. iterations = 202, Error = 0.000998768
Sample 2561: No. iterations = 16, Error = 0.000997501
Sample 2562: No. iterations = 1, Error = 0.000172497
Sample 2563: No. iterations = 189, Error = 0.000998457
Sample 2564: No. iterations = 1, Error = 0.000454231
Sample 2565: No. iterations = 512, Error = 0.00108448
Sample 2566: No. iterations = 252, Error = 0.000998582
Sample 2567: No. iterations = 512, Error = 0.00163186
Sample 2568: No. iterations = 416, Error = 0.000999321
Sample 2569: No. iterations = 512, Error = 0.00127656
Sample 2570: No. iterations = 204, Error = 0.000998555
Sample 2571: No. iterations = 232, Error = 0.000999778
Sample 2572: No. iterations = 379, Error = 0.000999953
Sample 2573: No. iterations = 1, Error = 0.000631078
Sample 2574: No. iterations = 1, Error = 1.3214e-005
Sample 2575: No. iterations = 316, Error = 0.000999704
Sample 2576: No. iterations = 183, Error = 0.00099924
Sample 2577: No. iterations = 1, Error = 0.00028354
Sample 2578: No. iterations = 394, Error = 0.000999869
Sample 2579: No. iterations = 369, Error = 0.000999346
Sample 2580: No. iterations = 342, Error = 0.000999528
Sample 2581: No. iterations = 512, Error = 0.00116007
Sample 2582: No. iterations = 1, Error = 2.53754e-005
Sample 2583: No. iterations = 278, Error = 0.000998069
Sample 2584: No. iterations = 243, Error = 0.000998019
Sample 2585: No. iterations = 1, Error = 3.663e-006
Sample 2586: No. iterations = 255, Error = 0.000999425
Sample 2587: No. iterations = 1, Error = 0.000129382
Sample 2588: No. iterations = 155, Error = 0.000997771
Sample 2589: No. iterations = 512, Error = 0.00121312
Sample 2590: No. iterations = 162, Error = 0.000997295
Sample 2591: No. iterations = 18, Error = 0.000997169
Sample 2592: No. iterations = 1, Error = 1.48579e-006
Sample 2593: No. iterations = 257, Error = 0.000997599
Sample 2594: No. iterations = 177, Error = 0.000998033
Sample 2595: No. iterations = 1, Error = 0.000262631
Sample 2596: No. iterations = 414, Error = 0.00099852
Sample 2597: No. iterations = 512, Error = 0.00112524
Sample 2598: No. iterations = 64, Error = 0.000998575
Sample 2599: No. iterations = 1, Error = 5.00879e-005
Sample 2600: No. iterations = 1, Error = 0.000965401
Sample 2601: No. iterations = 512, Error = 0.00115662
Sample 2602: No. iterations = 378, Error = 0.000998932
Sample 2603: No. iterations = 1, Error = 6.35371e-005
Sample 2604: No. iterations = 283, Error = 0.000997938
Sample 2605: No. iterations = 216, Error = 0.000997238
Sample 2606: No. iterations = 1, Error = 0.000177491
Sample 2607: No. iterations = 229, Error = 0.000999902
Sample 2608: No. iterations = 114, Error = 0.000996934
Sample 2609: No. iterations = 278, Error = 0.000998082
Sample 2610: No. iterations = 471, Error = 0.000998235
Sample 2611: No. iterations = 347, Error = 0.000997835
Sample 2612: No. iterations = 489, Error = 0.000999652
Sample 2613: No. iterations = 1, Error = 3.35895e-006
Sample 2614: No. iterations = 188, Error = 0.000998713
Sample 2615: No. iterations = 315, Error = 0.000999721
Sample 2616: No. iterations = 1, Error = 3.10413e-005
Sample 2617: No. iterations = 1, Error = 0.000488314
Sample 2618: No. iterations = 1, Error = 9.93658e-006
Sample 2619: No. iterations = 512, Error = 0.00148146
Sample 2620: No. iterations = 1, Error = 0.000415054
Sample 2621: No. iterations = 226, Error = 0.000998877
Sample 2622: No. iterations = 1, Error = 8.24032e-006
Sample 2623: No. iterations = 512, Error = 0.50038
Sample 2624: No. iterations = 1, Error = 0.00027912
Sample 2625: No. iterations = 1, Error = 1.13202e-006
Sample 2626: No. iterations = 1, Error = 0.000221527
Sample 2627: No. iterations = 244, Error = 0.000998788
Sample 2628: No. iterations = 432, Error = 0.000997912
Sample 2629: No. iterations = 201, Error = 0.000997083
Sample 2630: No. iterations = 1, Error = 9.55101e-007
Sample 2631: No. iterations = 132, Error = 0.000998888
Sample 2632: No. iterations = 1, Error = 6.61077e-006
Sample 2633: No. iterations = 1, Error = 0.000359471
Sample 2634: No. iterations = 512, Error = 0.00105019
Sample 2635: No. iterations = 375, Error = 0.000998769
Sample 2636: No. iterations = 1, Error = 0.000194404
Sample 2637: No. iterations = 486, Error = 0.000999362
Sample 2638: No. iterations = 1, Error = 0.00084838
Sample 2639: No. iterations = 332, Error = 0.000997977
Sample 2640: No. iterations = 323, Error = 0.000998143
Sample 2641: No. iterations = 1, Error = 5.08508e-005
Sample 2642: No. iterations = 1, Error = 1.9852e-006
Sample 2643: No. iterations = 1, Error = 0.000175936
Sample 2644: No. iterations = 318, Error = 0.000997728
Sample 2645: No. iterations = 1, Error = 0.000975973
Sample 2646: No. iterations = 1, Error = 0.00050477
Sample 2647: No. iterations = 406, Error = 0.000999641
Sample 2648: No. iterations = 150, Error = 0.000997097
Sample 2649: No. iterations = 512, Error = 0.00133238
Sample 2650: No. iterations = 1, Error = 0.000488671
Sample 2651: No. iterations = 1, Error = 9.68693e-005
Sample 2652: No. iterations = 141, Error = 0.00099881
Sample 2653: No. iterations = 512, Error = 0.00157925
Sample 2654: No. iterations = 1, Error = 2.35256e-006
Sample 2655: No. iterations = 512, Error = 0.00121484
Sample 2656: No. iterations = 1, Error = 0.000583655
Sample 2657: No. iterations = 1, Error = 0.00068795
Sample 2658: No. iterations = 226, Error = 0.000999516
Sample 2659: No. iterations = 377, Error = 0.000999735
Sample 2660: No. iterations = 37, Error = 0.000997028
Sample 2661: No. iterations = 404, Error = 0.000997883
Sample 2662: No. iterations = 160, Error = 0.000996177
Sample 2663: No. iterations = 1, Error = 0.00039702
Sample 2664: No. iterations = 1, Error = 0.000150505
Sample 2665: No. iterations = 196, Error = 0.000999127
Sample 2666: No. iterations = 268, Error = 0.00099798
Sample 2667: No. iterations = 1, Error = 7.37854e-005
Sample 2668: No. iterations = 159, Error = 0.000996579
Sample 2669: No. iterations = 263, Error = 0.000997313
Sample 2670: No. iterations = 1, Error = 0.000823323
Sample 2671: No. iterations = 93, Error = 0.00099878
Sample 2672: No. iterations = 235, Error = 0.000997838
Sample 2673: No. iterations = 512, Error = 0.0011004
Sample 2674: No. iterations = 348, Error = 0.000998793
Sample 2675: No. iterations = 331, Error = 0.000998237
Sample 2676: No. iterations = 1, Error = 4.058e-005
Sample 2677: No. iterations = 512, Error = 0.0021862
Sample 2678: No. iterations = 55, Error = 0.000995768
Sample 2679: No. iterations = 1, Error = 0.000528777
Sample 2680: No. iterations = 310, Error = 0.000998543
Sample 2681: No. iterations = 276, Error = 0.000999781
Sample 2682: No. iterations = 40, Error = 0.000998638
Sample 2683: No. iterations = 463, Error = 0.000998134
Sample 2684: No. iterations = 1, Error = 0.000322673
Sample 2685: No. iterations = 51, Error = 0.000999638
Sample 2686: No. iterations = 1, Error = 9.71659e-006
Sample 2687: No. iterations = 1, Error = 0.000250265
Sample 2688: No. iterations = 142, Error = 0.000996298
Sample 2689: No. iterations = 1, Error = 0.000258195
Sample 2690: No. iterations = 237, Error = 0.000997489
Sample 2691: No. iterations = 512, Error = 0.00117611
Sample 2692: No. iterations = 1, Error = 2.75337e-005
Sample 2693: No. iterations = 1, Error = 0.00024236
Sample 2694: No. iterations = 394, Error = 0.000999155
Sample 2695: No. iterations = 365, Error = 0.000999121
Sample 2696: No. iterations = 1, Error = 0.000111802
Sample 2697: No. iterations = 310, Error = 0.000998193
Sample 2698: No. iterations = 272, Error = 0.000999382
Sample 2699: No. iterations = 334, Error = 0.000999165
Sample 2700: No. iterations = 137, Error = 0.000997083
Sample 2701: No. iterations = 219, Error = 0.000997989
Sample 2702: No. iterations = 1, Error = 4.0299e-005
Sample 2703: No. iterations = 67, Error = 0.000995023
Sample 2704: No. iterations = 228, Error = 0.000998063
Sample 2705: No. iterations = 212, Error = 0.000999203
Sample 2706: No. iterations = 321, Error = 0.00099885
Sample 2707: No. iterations = 205, Error = 0.000996938
Sample 2708: No. iterations = 276, Error = 0.000999135
Sample 2709: No. iterations = 1, Error = 0.000142248
Sample 2710: No. iterations = 1, Error = 9.18803e-005
Sample 2711: No. iterations = 1, Error = 6.30074e-005
Sample 2712: No. iterations = 1, Error = 1.72321e-006
Sample 2713: No. iterations = 419, Error = 0.000998179
Sample 2714: No. iterations = 493, Error = 0.000999746
Sample 2715: No. iterations = 512, Error = 0.00131065
Sample 2716: No. iterations = 512, Error = 0.00125395
Sample 2717: No. iterations = 1, Error = 1.3869e-005
Sample 2718: No. iterations = 1, Error = 2.23783e-005
Sample 2719: No. iterations = 340, Error = 0.000998481
Sample 2720: No. iterations = 1, Error = 1.22544e-005
Sample 2721: No. iterations = 512, Error = 0.00160132
Sample 2722: No. iterations = 251, Error = 0.000999142
Sample 2723: No. iterations = 512, Error = 0.00155232
Sample 2724: No. iterations = 1, Error = 5.54877e-005
Sample 2725: No. iterations = 1, Error = 0.000392409
Sample 2726: No. iterations = 1, Error = 7.6015e-005
Sample 2727: No. iterations = 512, Error = 0.00108799
Sample 2728: No. iterations = 217, Error = 0.000998448
Sample 2729: No. iterations = 512, Error = 0.00109207
Sample 2730: No. iterations = 260, Error = 0.00099983
Sample 2731: No. iterations = 1, Error = 0.000384588
Sample 2732: No. iterations = 249, Error = 0.000997369
Sample 2733: No. iterations = 188, Error = 0.000999937
Sample 2734: No. iterations = 1, Error = 0.000408118
Sample 2735: No. iterations = 229, Error = 0.000999151
Sample 2736: No. iterations = 209, Error = 0.000998386
Sample 2737: No. iterations = 1, Error = 0.000173258
Sample 2738: No. iterations = 71, Error = 0.00099927
Sample 2739: No. iterations = 512, Error = 0.00107588
Sample 2740: No. iterations = 275, Error = 0.000999925
Sample 2741: No. iterations = 202, Error = 0.000998351
Sample 2742: No. iterations = 512, Error = 0.00111787
Sample 2743: No. iterations = 464, Error = 0.000999053
Sample 2744: No. iterations = 512, Error = 0.00113938
Sample 2745: No. iterations = 512, Error = 0.00107574
Sample 2746: No. iterations = 182, Error = 0.000999435
Sample 2747: No. iterations = 1, Error = 0.000235809
Sample 2748: No. iterations = 1, Error = 0.000334394
Sample 2749: No. iterations = 512, Error = 0.0015829
Sample 2750: No. iterations = 1, Error = 2.18023e-006
Sample 2751: No. iterations = 1, Error = 1.79462e-006
Sample 2752: No. iterations = 309, Error = 0.00099818
Sample 2753: No. iterations = 262, Error = 0.00099718
Sample 2754: No. iterations = 1, Error = 4.55523e-006
Sample 2755: No. iterations = 241, Error = 0.000996587
Sample 2756: No. iterations = 1, Error = 0.000443386
Sample 2757: No. iterations = 1, Error = 0.000571643
Sample 2758: No. iterations = 1, Error = 0.000332706
Sample 2759: No. iterations = 439, Error = 0.000998143
Sample 2760: No. iterations = 122, Error = 0.000998672
Sample 2761: No. iterations = 512, Error = 0.00102399
Sample 2762: No. iterations = 512, Error = 0.00179696
Sample 2763: No. iterations = 1, Error = 1.61061e-005
Sample 2764: No. iterations = 249, Error = 0.000998094
Sample 2765: No. iterations = 324, Error = 0.00099811
Sample 2766: No. iterations = 405, Error = 0.000997051
Sample 2767: No. iterations = 1, Error = 0.000385092
Sample 2768: No. iterations = 268, Error = 0.000999452
Sample 2769: No. iterations = 442, Error = 0.000998527
Sample 2770: No. iterations = 147, Error = 0.00099976
Sample 2771: No. iterations = 1, Error = 0.000671576
Sample 2772: No. iterations = 280, Error = 0.000999271
Sample 2773: No. iterations = 162, Error = 0.000996921
Sample 2774: No. iterations = 367, Error = 0.000999857
Sample 2775: No. iterations = 150, Error = 0.000999867
Sample 2776: No. iterations = 303, Error = 0.000999471
Sample 2777: No. iterations = 1, Error = 7.13492e-005
Sample 2778: No. iterations = 276, Error = 0.000997295
Sample 2779: No. iterations = 1, Error = 0.000120826
Sample 2780: No. iterations = 512, Error = 0.00123777
Sample 2781: No. iterations = 311, Error = 0.000998531
Sample 2782: No. iterations = 396, Error = 0.000999654
Sample 2783: No. iterations = 1, Error = 3.95848e-006
Sample 2784: No. iterations = 1, Error = 3.21431e-005
Sample 2785: No. iterations = 63, Error = 0.000997441
Sample 2786: No. iterations = 357, Error = 0.000999891
Sample 2787: No. iterations = 1, Error = 4.25687e-005
Sample 2788: No. iterations = 1, Error = 0.000381944
Sample 2789: No. iterations = 97, Error = 0.000998013
Sample 2790: No. iterations = 1, Error = 4.44364e-005
Sample 2791: No. iterations = 512, Error = 0.00117396
Sample 2792: No. iterations = 1, Error = 0.000165666
Sample 2793: No. iterations = 331, Error = 0.000998912
Sample 2794: No. iterations = 1, Error = 6.96412e-005
Sample 2795: No. iterations = 225, Error = 0.000996993
Sample 2796: No. iterations = 243, Error = 0.00099822
Sample 2797: No. iterations = 447, Error = 0.000999609
Sample 2798: No. iterations = 159, Error = 0.000999311
Sample 2799: No. iterations = 512, Error = 0.500863
Sample 2800: No. iterations = 341, Error = 0.000998503
Sample 2801: No. iterations = 512, Error = 0.00151392
Sample 2802: No. iterations = 512, Error = 0.00104441
Sample 2803: No. iterations = 332, Error = 0.00099888
Sample 2804: No. iterations = 512, Error = 0.493383
Sample 2805: No. iterations = 215, Error = 0.000998995
Sample 2806: No. iterations = 114, Error = 0.000998995
Sample 2807: No. iterations = 1, Error = 5.22049e-005
Sample 2808: No. iterations = 414, Error = 0.000999844
Sample 2809: No. iterations = 229, Error = 0.000997125
Sample 2810: No. iterations = 1, Error = 7.66111e-005
Sample 2811: No. iterations = 299, Error = 0.000998866
Sample 2812: No. iterations = 1, Error = 0.000217407
Sample 2813: No. iterations = 1, Error = 9.41025e-006
Sample 2814: No. iterations = 1, Error = 5.58645e-006
Sample 2815: No. iterations = 1, Error = 5.55543e-005
Sample 2816: No. iterations = 111, Error = 0.000997396
Sample 2817: No. iterations = 193, Error = 0.000999202
Sample 2818: No. iterations = 512, Error = 0.00117697
Sample 2819: No. iterations = 512, Error = 0.00107696
Sample 2820: No. iterations = 182, Error = 0.00099729
Sample 2821: No. iterations = 1, Error = 5.54823e-005
